geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
75185,-17.04437777074562,-48.666684334747,sao miguel do passa quatro,GO
75190,-16.619398610966368,-48.7517449118924,leopoldo de bulhoes,GO
75195,-16.61315717601236,-48.96442547754816,bonfinopolis,GO
75200,-17.304477892998673,-48.282430884490715,pires do rio,GO
75202,-18.19924451457095,-47.94180082070517,catalao,GO
75210,-17.32567231707036,-48.42675375259138,palmelo,GO
75220,-17.30608267043897,-48.50168912522954,santa cruz de goias,GO
75230,-17.19687252315492,-48.70622152562054,cristianopolis,GO
75240,-16.970918667282035,-48.950755621245726,bela vista de goias,GO
75245,-16.714460480580595,-49.000898978879476,caldazinha,GO
75250,-16.691652233192684,-49.11583809782818,senador canedo,GO
75251,-16.713163171541098,-49.10375227068232,senador canedo,GO
75254,-16.701718238021012,-49.14194169740839,senador canedo,GO
75255,-16.66773977656359,-49.17224014548564,senador canedo,GO
75256,-16.652809384268195,-49.153860565526095,senador canedo,GO
75258,-16.675430331939737,-49.11049756106671,senador canedo,GO
75259,-16.68715110174201,-49.10422992382629,senador canedo,GO
75260,-16.724350435597064,-48.759149575388015,vianopolis,GO
75261,-16.698253523000485,-49.096184582345444,senador canedo,GO
75262,-16.702838709763064,-49.0933668024787,senador canedo,GO
75263,-16.715704999999957,-49.09516999999994,senador canedo,GO
75264,-16.68883840173823,-49.08938127130625,senador canedo,GO
75265,-16.74510005693266,-48.514789994891885,vianopolis,GO
75280,-17.03206855222376,-48.29992396945182,orizona,GO
75340,-16.96232971291038,-49.22948145035656,hidrolandia,GO
75345,-16.767160822619225,-49.43817835239691,abadia de goias,GO
75350,-16.837124215500637,-49.536355619470434,guapo,GO
75355,-17.047354663099384,-49.63099096438077,varjao,GO
75360,-16.9108367677532,-49.44976584906477,aragoiania,GO
75370,-16.513671144315378,-49.418602324293616,goianira,GO
75375,-16.492568323207802,-49.31185731523288,santo antonio de goias,GO
75380,-16.637964646381867,-49.42138408639748,trindade,GO
75381,-16.591110006577367,-49.39672987127025,trindade,GO
75382,-16.62966586503161,-49.406385240062406,trindade,GO
75383,-16.63994087564239,-49.419540754794205,trindade,GO
75384,-16.638179429896322,-49.43795670160949,trindade,GO
75386,-16.65100379159203,-49.46967432414427,trindade,GO
75387,-16.644066596493136,-49.478977437922346,trindade,GO
75388,-16.652865645163445,-49.482299251307204,trindade,GO
75389,-16.66797758143512,-49.48693106469928,trindade,GO
75390,-16.656290151867704,-49.5121094421011,trindade,GO
75391,-16.65447075992972,-49.49734219069201,trindade,GO
75392,-16.643682114442232,-49.48597837131452,trindade,GO
75393,-16.63995561697919,-49.50177223748413,trindade,GO
75395,-16.470582426928054,-49.76040809928456,avelinopolis,GO
75396,-16.762699452853532,-49.69590057519049,campestre de goias,GO
75398,-16.574824709699406,-49.69555293285785,santa barbara de goias,GO
75400,-16.36144055673252,-49.4967676161958,inhumas,GO
75410,-16.35569244041994,-49.68265422242606,aracu,GO
75420,-16.25414062178931,-49.36818734074622,damolandia,GO
75430,-16.445186159770273,-49.496068522998215,caturai,GO
75440,-16.432173555843978,-49.38686593618165,brazabrantes,GO
75450,-16.203830273813814,-49.60724099833035,itaucu,GO
75455,-16.080539401207197,-49.49006506612493,santa rosa de goias,GO
75460,-16.405989116380614,-49.22136019422929,neropolis,GO
75470,-16.3728020737293,-49.31666655626662,nova veneza,GO
75480,-16.104044787240685,-49.33204035817721,petrolina de goias,GO
75490,-15.932886682403623,-49.26275963024754,sao francisco de goias,GO
75495,-15.95509837356633,-49.38438760792232,jesupolis,GO
75503,-18.417410974481356,-49.21675537322529,itumbiara,GO
75510,-18.40999516417871,-49.21993221408506,itumbiara,GO
75513,-18.40153972574735,-49.216299804785386,itumbiara,GO
75514,-18.38360281796381,-49.21675339401205,itumbiara,GO
75515,-18.380375513921592,-49.215411427223124,itumbiara,GO
75516,-18.398375205160377,-49.208398993595964,itumbiara,GO
75520,-18.391232031524194,-49.197897427056276,itumbiara,GO
75522,-18.410206649704573,-49.20045165107688,itumbiara,GO
75523,-18.409152549330724,-49.20683256109254,itumbiara,GO
75524,-18.429976097134453,-49.215089653109736,itumbiara,GO
75526,-18.424957509107347,-49.228235024211315,itumbiara,GO
75528,-18.397779845327104,-49.24084516971623,itumbiara,GO
75530,-18.415846355498818,-49.227210693394674,itumbiara,GO
75532,-18.40943750971563,-49.24156911843404,itumbiara,GO
75533,-18.405852798154,-49.241674031855126,itumbiara,GO
75534,-18.420397124042765,-49.24733374445684,itumbiara,GO
75535,-18.41200168592266,-49.26639983247917,itumbiara,GO
75536,-18.411526157251924,-49.24724577228057,itumbiara,GO
75550,-18.487110988630633,-49.992435313439756,inaciolandia,GO
75555,-17.733315180688784,-49.80468287395518,vicentinopolis,GO
75560,-18.493034241585285,-49.48224524741267,cachoeira dourada,GO
75570,-18.21625187657562,-49.73867110249217,bom jesus,GO
75580,-18.182667982731957,-49.35347655484549,panama,GO
75600,-18.01237133249587,-49.368200795314046,goiatuba,GO
75603,-17.81311825253491,-50.1634948440643,porteirao,GO
75610,-17.805713013337996,-49.621656295860866,joviania,GO
75615,-17.729602616324236,-49.477599283379355,aloandia,GO
75620,-17.5186723914354,-49.450984646098995,pontalina,GO
75630,-17.297301426609756,-49.492303397075744,mairipotaba,GO
75635,-17.28903223581148,-49.37533402471243,crominia,GO
75640,-17.303261316453252,-49.02591416605261,piracanjuba,GO
75645,-17.253069301258307,-49.245145208197734,professor jamil,GO
75650,-17.733108195856715,-49.11374034658263,morrinhos,GO
75660,-18.13639637143885,-49.04102855176892,buriti alegre,GO
75665,-18.076322394559124,-48.76160432422692,agua limpa,GO
75670,-17.979561895690864,-48.644984235102264,marzagao,GO
75680,-18.14069268306496,-48.56387492184514,corumbaiba,GO
75690,-17.740122740031943,-48.61930588100696,caldas novas,GO
75695,-17.79763631325106,-48.761568146893886,rio quente,GO
75701,-18.171189104880135,-47.94700990664875,catalao,GO
75702,-18.161858111835997,-47.95296826649321,catalao,GO
75703,-18.15933959361054,-47.94052623466064,catalao,GO
75704,-18.15871203987971,-47.935357003337,catalao,GO
75705,-18.146484290256517,-47.92521522105512,catalao,GO
75706,-18.16164365343252,-47.92736041927789,catalao,GO
75707,-18.16998287575425,-47.935322932450475,catalao,GO
75708,-18.170735123732367,-47.921001334915815,catalao,GO
75709,-18.178965230526902,-47.945642857070716,catalao,GO
75710,-18.197910722679783,-47.93834983236124,catalao,GO
75711,-18.16940886280619,-47.967849296256524,catalao,GO
75712,-18.164045874274887,-47.958695928391094,catalao,GO
75713,-18.16587096176864,-47.95379129378781,catalao,GO
75714,-17.831420579174488,-47.478184979977726,santo antonio do rio verde,GO
75715,-18.232603921387447,-47.834090595323,ouvidor,GO
75720,-18.362691718847753,-47.778626446348945,tres ranchos,GO
75730,-18.154180927239764,-47.561351616317815,davinopolis,GO
75740,-18.1342721406047,-48.086811072121996,goiandira,GO
75750,-18.058841003145673,-48.25624234618963,nova aurora,GO
75760,-18.26475442537532,-48.149793546319394,cumari,GO
75770,-18.339832546002228,-48.21937149616647,anhanguera,GO
75780,-17.709584208516297,-48.150842311768436,ipameri,GO
75790,-17.464535232635242,-48.20257746633668,urutai,GO
75795,-17.63539557959856,-47.7761984522561,campo alegre de goias,GO
75800,-17.884731481229494,-51.717132782468916,jatai,GO
75801,-17.89521642922051,-51.71556579273316,jatai,GO
75802,-17.89954024827214,-51.7306740877022,jatai,GO
75803,-17.88817895605379,-51.73262936210887,jatai,GO
75804,-17.87823110744059,-51.729809243995355,jatai,GO
75805,-17.872862263082624,-51.72660941387454,jatai,GO
75806,-17.866020147830874,-51.71402128200342,jatai,GO
75807,-17.879447968955656,-51.70595764588795,jatai,GO
75810,-18.763198287498362,-51.34679307752646,itaruma,GO
75813,-18.567247952885477,-51.134407626433,cacu,GO
75814,-18.556726926338065,-51.13539197885099,cacu,GO
75815,-19.06542732287626,-51.54915947595723,itaja,GO
75819,-19.183508182855753,-51.39968801717305,lagoa santa,GO
75820,-18.307014922190426,-51.958390622847354,serranopolis,GO
75822,-18.31162116776641,-51.95409706915569,serranopolis,GO
75823,-17.5284483104473,-52.06449933787296,perolandia,GO
75825,-18.962628411703154,-51.92694163039694,apore,GO
75827,-18.287735003795035,-51.1584954940831,aparecida do rio doce,GO
75828,-18.39678763719134,-52.66309149901944,chapadao do ceu,GO
75830,-17.557721377113058,-52.550322251786596,mineiros,GO
75831,-17.56086214457412,-52.559655098161734,mineiros,GO
75832,-17.554515675275837,-52.5493000791653,mineiros,GO
75833,-17.55515079069056,-52.54799503774219,mineiros,GO
75834,-17.542150555065394,-52.54304582479548,mineiros,GO
75835,-17.354721110590997,-52.67913687820631,portelandia,GO
75836,-17.569465064064214,-52.5362470760418,mineiros,GO
75837,-17.554280486061565,-52.54291349739289,mineiros,GO
75838,-17.57953908677334,-52.549003961211255,mineiros,GO
75840,-17.323659889250276,-53.19855491420888,santa rita do araguaia,GO
75843,-17.357162303098534,-52.67826404549904,portelandia,GO
75845,-16.743958629726475,-51.52901150966129,palestina de goias,GO
75850,-16.956453690949168,-51.81312822135994,caiaponia,GO
75855,-16.728310600360718,-52.321534301132914,doverlandia,GO
75860,-18.44616185994303,-50.45132704977717,quirinopolis,GO
75865,-18.43943872411776,-50.13879502453179,gouvelandia,GO
75870,-18.75347309264925,-50.94690617312255,cachoeira alta,GO
75880,-18.90508270448268,-50.65025636000345,paranaiguara,GO
75890,-18.998927474227106,-50.54899606383823,sao simao,GO
75893,-17.65104415356,-49.778578570738425,itaguacu,GO
75900,-17.867022708390994,-50.827120462184034,rio verde,GO
75901,-17.806122057987707,-50.91330387930737,rio verde,GO
75902,-17.792574711410513,-50.926094670547364,rio verde,GO
75903,-17.782742676887167,-50.917955886979314,rio verde,GO
75904,-17.777999021859188,-50.903245404264545,rio verde,GO
75905,-17.804259022822208,-50.893357478742914,rio verde,GO
75906,-17.80448700536935,-50.92158243710955,rio verde,GO
75907,-17.814994192606964,-50.93443470173651,rio verde,GO
75908,-17.80057776651946,-50.946692959704954,rio verde,GO
75909,-17.784795905699582,-50.95484230400629,rio verde,GO
75910,-17.752820184955723,-50.91360347277228,rio verde,GO
75911,-17.829113600314326,-50.85250409444956,rio verde,GO
75912,-17.83619167800821,-50.9443525803673,rio verde,GO
75913,-17.80667557606162,-50.92661316165269,rio verde,GO
75914,-18.100147725066762,-50.56140015748238,ouroana,GO
75915,-17.438730958750426,-51.178809325058175,montividiu,GO
75920,-17.813861392102055,-50.59681562377665,santa helena de goias,GO
75925,-18.08909161527492,-50.21960832691668,castelandia,GO
75930,-17.975686377737862,-50.33926813211054,maurilandia,GO
75935,-17.55954594337182,-50.636072660704414,santo antonio da barra,GO
75940,-17.339575305402946,-49.92900382568858,edeia,GO
75945,-17.422866978347002,-49.673799090961744,edealina,GO
75950,-17.063606677145113,-50.15328008898007,jandaia,GO
75955,-17.144889235856787,-49.99231718267572,indiara,GO
75960,-17.398392508855668,-50.37307187618394,acreuna,GO
75970,-17.852312315959438,-50.305787376690915,turvelandia,GO
75980,-16.96404740853872,-50.457107431196604,parauna,GO
75985,-16.81823440027691,-50.40811672547661,sao joao da parauna,GO
75990,-16.793291938015578,-50.16327188660703,palminopolis,GO
76100,-16.51704626675171,-50.37479720498017,sao luis de montes belos,GO
76105,-16.579478592755414,-50.305735277916554,firminopolis,GO
76110,-16.608937369210462,-50.13409465060814,turvania,GO
76120,-16.680314629621517,-50.46548871939164,aurilandia,GO
76125,-16.66747543406112,-50.645818447945516,cachoeira de goias,GO
76130,-16.60824367912604,-50.79071204616158,ivolandia,GO
76135,-16.54359560996573,-50.739761594353176,moipora,GO
76140,-16.620679529424255,-51.09556960647199,amorinopolis,GO
76145,-16.294531263681556,-50.54930375165541,corrego do ouro,GO
76150,-16.12478647426589,-50.21347151289017,mossamedes,GO
76152,-16.183272013816794,-50.43417225256095,buriti de goias,GO
76155,-16.416262953362153,-50.167602152545605,adelandia,GO
76160,-16.201490345156557,-50.31031848620101,sanclerlandia,GO
76165,-16.253615457782132,-49.98154062997822,americano do brasil,GO
76170,-16.45960862487879,-49.96077526881697,anicuns,GO
76180,-16.581334293874733,-49.88319169810134,nazario,GO
76190,-16.806992532571567,-49.92225906432864,palmeiras de goias,GO
76195,-16.980439912262742,-49.770599466379785,cezarina,GO
76200,-16.43914823025746,-51.11670126292283,ipora,GO
76205,-16.31531549200846,-50.90467883987944,israelandia,GO
76210,-16.18353920367387,-50.95324986097566,jaupaci,GO
76220,-16.182791120661033,-50.78544721282226,fazenda nova,GO
76230,-16.431841746136737,-51.81816134393013,piranhas,GO
76235,-16.385574623377575,-51.55983638806021,arenopolis,GO
76240,-15.905434051757942,-52.239750777611974,aragarcas,GO
76244,-15.897244499264438,-52.23386549288963,aragarcas,GO
76245,-16.201462772661113,-52.174824743463034,bom jardim de goias,GO
76250,-16.200375508864134,-52.544147699130235,baliza,GO
76255,-16.004448890179972,-51.39490349912847,montes claros de goias,GO
76260,-16.23446846169556,-51.257943717326235,diorama,GO
76265,-15.76954115828401,-51.10262093953787,santa fe de goias,GO
76270,-15.863814408430889,-50.87438417074203,jussara,GO
76280,-15.243642029698417,-51.164654906950574,britania,GO
76285,-16.034371285270602,-50.71074878383562,novo brasil,GO
76290,-15.817978142223572,-50.618932359298206,itapirapua,GO
76293,-17.804908238584307,-50.92344964685184,jacilandia,GO
76300,-15.307023815392228,-49.60597240269831,ceres,GO
76304,-15.172290559731742,-49.67172927990588,ipiranga de goias,GO
76305,-15.149327271413963,-49.57429139682546,nova gloria,GO
76310,-15.317311647777423,-49.580425546576954,rialma,GO
76315,-15.448354916313388,-49.511627485313305,rianapolis,GO
76320,-15.302299825356116,-49.423904726426564,santa isabel,GO
76330,-15.750810157919615,-49.32982346532594,jaragua,GO
76335,-15.50578371169537,-49.683602329695844,uruana,GO
76340,-15.356895077264507,-49.70235518936493,carmo do rio verde,GO
76343,-15.35078170532946,-49.81908992928059,sao patricio,GO
76345,-15.02206686103527,-49.893398070713395,nova america,GO
76350,-15.163677483895029,-49.80334964878273,rubiataba,GO
76355,-15.315354161514094,-50.057924707517884,morro agudo de goias,GO
76360,-14.95786192333971,-49.54893101376254,itapaci,GO
76365,-14.863425880067703,-49.328646148452584,sao luiz do norte,GO
76370,-14.763706893877927,-49.5798961985632,pilar de goias,GO
76372,-14.763079310778604,-49.5783391154851,pilar de goias,GO
76374,-14.732958046986978,-49.704326421251906,guarinos,GO
76375,-14.722349710345776,-49.46892115643486,hidrolina,GO
76380,-15.318072996445826,-49.120845975090155,goianesia,GO
76381,-15.30544274227708,-49.1162220792464,goianesia,GO
76382,-15.32895824342286,-49.12003254839889,goianesia,GO
76383,-15.337252624485755,-49.10390917168354,goianesia,GO
76385,-15.206402521870734,-49.23359550547345,goianesia,GO
76386,-15.978868257286665,-49.19032238140388,goianesia,GO
76387,-15.30347832638835,-49.126438580984775,goianesia,GO
76388,-15.315054507999946,-49.13487102499994,goianesia,GO
76390,-14.967140610395065,-48.91957893388547,barro alto,GO
76393,-15.34241007505244,-48.84806990509492,vila propicio,GO
76395,-14.913344999999946,-49.05967849999996,santa rita do novo destino,GO
76400,-14.522137720069088,-49.14301118247234,uruacu,GO
76410,-14.312999984691519,-49.15365579404491,campinorte,GO
76420,-14.470080536266634,-48.45684710308078,niquelandia,GO
76440,-13.80151028745512,-48.56864208674928,campinacu,GO
76450,-13.528913282817681,-48.219758918408786,minacu,GO
76460,-13.510165672731068,-48.74377203470986,trombas,GO
76465,-13.352843374404667,-48.690562356137626,montividiu do norte,GO
76470,-13.659083186553158,-48.878464357242905,formoso,GO
76480,-13.709379428741654,-49.01578858024679,santa tereza de goias,GO
76485,-13.868971203146687,-49.06907312000018,estrela do norte,GO
76490,-14.018463915664945,-49.178233360168896,mara rosa,GO
76493,-13.902455161044607,-49.40402650998531,amaralina,GO
76495,-14.28763234117866,-49.388668774993725,nova iguacu de goias,GO
76500,-14.43073368841814,-49.7106029180799,santa terezinha de goias,GO
76510,-14.540526475133294,-49.96967337639852,crixas,GO
76515,-14.264870897670123,-49.65672387213477,campos verdes,GO
76520,-14.095435567074446,-50.3412124614304,nova crixas,GO
76523,-14.09910989868462,-50.32988648196841,nova crixas,GO
76525,-14.284240653466394,-49.918222594041055,uirapuru,GO
76530,-13.773117290964914,-50.27849365968307,mundo novo,GO
76540,-13.727410670101689,-49.28483790809085,mutunopolis,GO
76550,-13.438798262439098,-49.14638724640525,porangatu,GO
76555,-13.649576208700298,-49.830408926330584,bonopolis,GO
76560,-14.194183828024554,-49.340763305899294,alto horizonte,GO
76580,-13.240386889753703,-49.5085673527126,novo planalto,GO
76590,-13.265600344298463,-50.16172838592099,sao miguel do araguaia,GO
76600,-15.938785788733497,-50.142625268635,goias,GO
76630,-16.022634451611626,-49.80060701603461,itaberai,GO
76640,-16.053207285009737,-49.60166996336441,taquaral de goias,GO
76650,-15.920650920587102,-49.60473019195852,itaguari,GO
76660,-15.76226852474854,-49.633344935621224,itaguaru,GO
76670,-15.719987820162396,-49.826468433048355,heitorai,GO
76680,-15.560778294974844,-49.947560677450255,itapuranga,GO
76690,-15.63194316297747,-50.03033666773166,guaraita,GO
76700,-14.751525584615361,-50.56803930979893,mozarlandia,GO
76710,-14.92459660591772,-51.078882846641505,aruana,GO
76720,-15.099922216592951,-50.61420496349929,araguapaz,GO
76730,-15.446117647149709,-50.719406651862705,matrincha,GO
76740,-15.441664719862471,-50.3769015527804,faina,GO
76801,-8.752465167668293,-63.906020958764174,porto velho,RO
76802,-8.735548940457255,-63.90496303498676,porto velho,RO
76803,-8.74415770626707,-63.8958658116785,porto velho,RO
76804,-8.76645968034711,-63.8937893497431,porto velho,RO
76805,-8.778030649549262,-63.907060410715474,porto velho,RO
76806,-8.779582532946169,-63.88123543228619,porto velho,RO
76807,-8.791125038206145,-63.88352431059723,porto velho,RO
76808,-8.793862097871214,-63.89022867998869,porto velho,RO
76810,-8.858836355208664,-64.01728383039458,porto velho,RO
76811,-8.795361168248315,-63.867614229569966,porto velho,RO
76812,-8.775729641268521,-63.855929537192665,porto velho,RO
76813,-8.774958667685848,-63.82337642219123,porto velho,RO
76814,-8.779961978327416,-63.803846819607735,porto velho,RO
76815,-8.80048457634174,-63.71981599557018,porto velho,RO
76817,-8.80798951470407,-63.80607085713321,porto velho,RO
76820,-8.75564061770076,-63.87377951314046,porto velho,RO
76821,-8.73779242326349,-63.87633295491144,porto velho,RO
76822,-8.723065990121146,-63.87638513113994,porto velho,RO
76824,-8.748601763800174,-63.85575853936565,porto velho,RO
76825,-8.7453677248923,-63.84372036016574,porto velho,RO
76828,-8.755925221794694,-63.820871490172884,porto velho,RO
76829,-8.765796831129219,-63.84320124170927,porto velho,RO
76840,-9.058105188251544,-64.19092631431033,jaci parana,RO
76842,-9.295443355269182,-64.54619633348533,mutum parana,RO
76846,-9.656432120713257,-65.73792576758228,vista alegre do abuna,RO
76847,-11.208614518089908,-61.588629120942116,extrema,RO
76848,-9.763415752971646,-66.61942506212684,nova california,RO
76850,-10.777881794041472,-65.32422381463549,guajara-mirim,RO
76857,-10.403809395781044,-65.28978501956047,nova mamore,RO
76860,-8.814138436356746,-63.664024097752346,candeias do jamari,RO
76861,-9.184295841853547,-63.18634584915748,itapua do oeste,RO
76862,-9.718250184580928,-63.326764340730186,alto paraiso,RO
76863,-9.705981797467752,-62.900006620350915,rio crespo,RO
76864,-9.362648885422901,-62.58308511989003,cujubim,RO
76866,-10.246964430318775,-62.34955539889544,theobroma,RO
76867,-9.857774450657173,-62.174361160538226,vale do anari,RO
76868,-9.429227805505649,-62.01085901292033,machadinho d'oeste,RO
76870,-9.91082477976939,-63.04004212137409,ariquemes,RO
76871,-9.89159238115635,-63.04237733892868,ariquemes,RO
76872,-9.905364796239752,-63.03365887990677,ariquemes,RO
76873,-9.909579704135021,-63.02643193626616,ariquemes,RO
76874,-9.89041253586503,-63.02218428819359,ariquemes,RO
76875,-9.908845186046989,-63.01390001255275,ariquemes,RO
76876,-9.926477887100646,-63.03643092703103,ariquemes,RO
76877,-9.899065156513377,-63.06167211251028,ariquemes,RO
76880,-10.207338905822688,-63.83048381562381,buritis,RO
76887,-10.509967852100704,-63.70835047472652,campo novo de rondonia,RO
76888,-10.255247157211967,-63.309673775057895,monte negro,RO
76889,-10.339044678837775,-62.910956163251534,cacaulandia,RO
76890,-10.437348342156913,-62.47394184393694,jaru,RO
76898,-10.611059577751476,-62.767786110058275,governador jorge teixeira,RO
76900,-10.878795919978872,-61.957203223530826,ji-parana,RO
76901,-10.87014432749661,-61.975939920022924,ji-parana,RO
76904,-10.84191675016744,-61.993061845081485,ji-parana,RO
76906,-10.856143859081563,-61.95543264681952,ji-parana,RO
76907,-10.866137873819408,-61.95112746700597,ji-parana,RO
76908,-10.883902588969608,-61.91923391133581,ji-parana,RO
76909,-10.87807388554482,-61.90209811562178,ji-parana,RO
76912,-10.897340289176626,-61.895643975351845,ji-parana,RO
76913,-10.898868231349644,-61.915714907706416,ji-parana,RO
76914,-10.894143501325704,-61.93240143111591,ji-parana,RO
76916,-11.17061332985046,-61.90596343332436,presidente medici,RO
76919,-11.189419682393686,-61.52464349969754,ministro andreazza,RO
76920,-10.718936860688173,-62.25654831712636,ouro preto do oeste,RO
76923,-10.414149154685635,-62.12577301444088,vale do paraiso,RO
76924,-10.914371836001798,-62.553753048806165,nova uniao,RO
76926,-11.02913401101053,-62.669820816409775,mirante da serra,RO
76928,-10.933482566546465,-62.25743902300941,teixeiropolis,RO
76929,-11.12866396880208,-62.37050277731662,urupa,RO
76930,-11.348380263606526,-62.28571801303352,alvorada d'oeste,RO
76932,-11.695181073414084,-62.717258795137354,sao miguel do guapore,RO
76934,-11.786327115358237,-63.04386976924063,seringueiras,RO
76935,-12.064305803095339,-63.573455210012796,sao francisco do guapore,RO
76937,-12.38106212920627,-64.21397956666598,costa marques,RO
76940,-11.722181378824585,-61.77747622817215,rolim de moura,RO
76948,-11.428136237852536,-61.95083874732318,castanheiras,RO
76950,-11.90495731617982,-61.78029698187495,santa luzia d'oeste,RO
76952,-12.13737103628179,-61.85977922822658,alto alegre dos parecis,RO
76954,-11.938643494100118,-61.99663799096494,alta floresta d'oeste,RO
76956,-11.712706098621146,-62.01907853358283,novo horizonte do oeste,RO
76958,-11.72611972148505,-62.318118440264016,nova brasilandia d'oeste,RO
76960,-11.424995805790664,-61.471450125801844,cacoal,RO
76961,-11.426604453075415,-61.46742515176731,cacoal,RO
76962,-11.428576163803571,-61.459620442807214,cacoal,RO
76963,-11.43300120230991,-61.44302444459269,cacoal,RO
76964,-11.437732827982007,-61.44341041380719,cacoal,RO
76965,-11.435614207163072,-61.43391200809332,cacoal,RO
76966,-11.438347500417402,-61.42997245588644,cacoal,RO
76967,-11.442897416081895,-61.451503249271994,cacoal,RO
76970,-11.679686929407827,-61.178706258766546,pimenta bueno,RO
76974,-11.52547408500189,-61.01464319001326,espigao do oeste,RO
76976,-11.839641646912673,-61.31894372547112,primavera de rondonia,RO
76977,-11.909668602820387,-61.51221412343566,sao felipe d'oeste,RO
76979,-12.181214478014482,-61.60147122221892,parecis,RO
76980,-12.740198230081301,-60.13821796149317,vilhena,RO
76981,-12.740955569558919,-60.14707056049292,vilhena,RO
76982,-12.72294234593581,-60.13595003201799,vilhena,RO
76983,-12.72025321278526,-60.14528390679769,vilhena,RO
76985,-12.735046847081637,-60.11381438540519,vilhena,RO
76987,-12.742138063995899,-60.11655253082498,vilhena,RO
76988,-12.746158192919424,-60.13247088023664,vilhena,RO
76990,-12.554347552108055,-60.903236986933834,chupinguaia,RO
76993,-13.121102703317453,-60.542165952596896,colorado do oeste,RO
76994,-13.481628397195339,-60.532390364385904,cabixi,RO
76995,-12.997532449825403,-60.94492191767623,corumbiara,RO
76997,-13.192854330518081,-60.82347651477353,cerejeiras,RO
76999,-13.480878754216604,-61.04582680005337,pimenteiras do oeste,RO
77001,-10.168342526073275,-48.34128218782306,palmas,TO
77002,-10.162326783168371,-48.34310008157675,palmas,TO
77006,-10.175342599704251,-48.31902337212637,palmas,TO
77015,-10.199318789802403,-48.345353258902804,palmas,TO
77016,-10.217104166554725,-48.34662862082877,palmas,TO
77017,-10.184960908730341,-48.344840562532426,palmas,TO
77018,-10.246442210844783,-48.3465959823885,palmas,TO
77019,-10.256599196287524,-48.33798779145955,palmas,TO
77020,-10.18806146563439,-48.32034367060547,palmas,TO
77021,-10.207235425325894,-48.325035271867286,palmas,TO
77022,-10.217863386989581,-48.323740015126155,palmas,TO
77023,-10.232311277664067,-48.322315442701964,palmas,TO
77024,-10.254263508254573,-48.32309377933976,palmas,TO
77025,-10.268967866583882,-48.322167332128124,palmas,TO
77026,-10.154228038108592,-48.31450204139296,palmas,TO
77059,-10.29347825846093,-48.317150493121375,palmas,TO
77060,-10.31779759470708,-48.3031592736538,palmas,TO
77062,-10.315738866568003,-48.31803477818631,palmas,TO
77063,-10.32915372508653,-48.323167517718424,palmas,TO
77064,-10.338457602156549,-48.29306596355548,palmas,TO
77066,-10.341682825281547,-48.28193545227866,palmas,TO
77080,-10.316872547115539,-48.15460532350274,palmas,TO
77300,-11.628733776950138,-46.82151390126525,dianopolis,TO
77303,-11.371631163859025,-46.82181525105284,rio da conceicao,TO
77305,-12.213492519387149,-47.29696779642373,conceicao do tocantins,TO
77308,-12.192317149902745,-46.99154609637422,taipas do tocantins,TO
77310,-11.567892561876574,-47.16831043399929,almas,TO
77315,-12.089779574311692,-46.479177032502754,ponte alta do bom jesus,TO
77318,-11.81937336066137,-46.624890836993316,novo jardim,TO
77320,-12.398781334446802,-46.44171388558817,taguatinga,TO
77325,-12.710731872659588,-46.40611319025877,aurora do tocantins,TO
77330,-12.918834042215765,-46.95256489883776,arraias,TO
77350,-12.815825348168813,-46.54944753997034,combinado,TO
77353,-12.914293720508391,-46.573881438456446,novo alegre,TO
77360,-12.617087154600132,-47.87552658516529,parana,TO
77365,-13.042477152668823,-48.407776825149064,palmeiropolis,TO
77368,-12.748930283652982,-48.23783728564342,sao salvador do tocantins,TO
77370,-11.713697374867195,-47.72110069715961,natividade,TO
77375,-11.448122349219405,-48.11450686992026,santa rosa do tocantins,TO
77378,-11.61781043385302,-47.75103782717146,chapada da natividade,TO
77380,-11.143886531031116,-47.57513582310215,pindorama do tocantins,TO
77390,-11.972820602226882,-48.23402971612512,sao valerio da natividade,TO
77395,-11.58832778277505,-47.04834192970435,porto alegre do tocantins,TO
77402,-11.7258294412688,-49.07327211358092,gurupi,TO
77403,-11.729161703739358,-49.07443866907577,gurupi,TO
77405,-11.729710327113139,-49.06680877903308,gurupi,TO
77410,-11.72927199909504,-49.06117050660584,gurupi,TO
77411,-11.737851764601505,-49.04826890765127,gurupi,TO
77413,-11.723418073191725,-49.07349113344656,gurupi,TO
77415,-11.757261377574316,-49.06916430993226,gurupi,TO
77416,-11.7196089806169,-49.08634839695171,gurupi,TO
77420,-11.71765283155138,-49.06828854149235,gurupi,TO
77423,-11.728798370197573,-49.064841389815115,gurupi,TO
77425,-11.731050493383835,-49.09661569464012,gurupi,TO
77426,-11.734041987507409,-49.072095338464976,gurupi,TO
77430,-11.71702225345842,-49.09291766551384,gurupi,TO
77433,-11.735696164961096,-49.07257184645832,gurupi,TO
77435,-11.725164169991698,-49.07924969012365,gurupi,TO
77440,-11.708161598257645,-49.042058143796524,gurupi,TO
77444,-11.708938978518574,-49.05553896390653,gurupi,TO
77450,-12.659190501773837,-48.60023584175896,jau do tocantins,TO
77453,-11.916045581854561,-49.17071931098785,cariri do tocantins,TO
77455,-11.305058462818423,-48.93708645741086,alianca do tocantins,TO
77458,-11.987585699189927,-48.91057486922458,sucupira,TO
77460,-12.032918171228046,-48.53987814765796,peixe,TO
